,Antigua and Barbuda,Bahamas,Barbados,Costa Rica,Cuba,Dominican Republic,El Salvador,French Guiana,St Martin,Guatemala,Haiti,Honduras,Jamaica,Aruba,Curacao,Sint Maarten,Nicaragua,Panama,Saint Lucia,Trinidad and Tobago,Cayman Islands
3/12/20,0.0,0.0,0.0,1.6923076923076923,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.375,0.0,0.0,0.0
3/13/20,0.0,0.0,0.0,1.0454545454545454,1.3333333333333333,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,2.4545454545454546,0.0,0.0,0.0
3/14/20,1.0,0.0,0.0,1.1304347826086956,1.0,2.2,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,1.0
3/15/20,1.0,0.0,0.0,1.0384615384615385,1.0,1.0,0.0,1.4,1.0,1.0,0.0,1.5,1.25,1.0,1.0,0.0,0.0,1.1944444444444444,2.0,1.0,1.0
3/16/20,1.0,0.0,0.0,1.2962962962962963,1.0,1.0,0.0,1.5714285714285714,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.2790697674418605,1.0,2.0,1.0
3/17/20,1.0,1.0,0.0,1.1714285714285715,1.25,1.9090909090909092,0.0,1.0,1.0,3.0,0.0,1.3333333333333333,1.2,1.5,3.0,0.0,0.0,1.2545454545454546,1.0,1.25,1.0
3/18/20,1.0,1.0,1.0,1.2195121951219512,1.4,1.0,0.0,1.0,1.5,1.0,0.0,1.125,1.0833333333333333,1.3333333333333333,1.0,0.0,0.0,1.2463768115942029,1.0,1.4,1.0
3/19/20,1.0,3.0,2.5,1.38,1.5714285714285714,1.619047619047619,0.0,1.0,1.3333333333333333,1.5,0.0,1.3333333333333333,1.1538461538461537,1.0,1.0,0.0,0.0,1.2674418604651163,1.0,1.2857142857142858,3.0
3/20/20,1.0,1.0,1.0,1.289855072463768,1.4545454545454546,2.1176470588235294,1.0,1.3636363636363635,1.0,1.3333333333333333,0.0,2.0,1.0666666666666667,1.25,1.0,0.0,1.0,1.2568807339449541,1.0,1.0,1.0
3/21/20,1.0,1.3333333333333333,1.2,1.3146067415730338,1.3125,1.5555555555555556,3.0,1.2,1.0,1.4166666666666667,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.4598540145985401,1.0,5.444444444444445,1.0
3/22/20,1.0,1.0,2.3333333333333335,1.1452991452991452,1.6666666666666667,1.8035714285714286,1.0,1.0,1.25,1.1176470588235294,1.0,1.0833333333333333,1.1875,1.8,1.0,1.0,1.0,1.565,1.0,1.0204081632653061,1.0
3/23/20,3.0,1.0,1.2142857142857142,1.1791044776119404,1.1428571428571428,1.2128712871287128,1.0,1.1111111111111112,1.6,1.0526315789473684,3.0,1.1538461538461537,1.0,1.0,1.3333333333333333,2.0,1.0,1.1022364217252396,1.5,1.02,1.6666666666666667
3/24/20,1.0,1.25,1.0588235294117647,1.120253164556962,1.2,1.273469387755102,1.6666666666666667,1.15,1.0,1.05,1.1666666666666667,1.0,1.105263157894737,1.3333333333333333,1.5,1.0,1.0,1.0,1.0,1.1176470588235294,1.2
3/25/20,1.0,1.0,1.0,1.1355932203389831,1.1875,1.2564102564102564,1.8,1.2173913043478262,1.375,1.1428571428571428,1.1428571428571428,1.2,1.2380952380952381,1.4166666666666667,1.0,1.5,1.0,1.2840579710144928,1.0,1.0526315789473684,1.3333333333333333
3/26/20,2.3333333333333335,1.8,1.0,1.1492537313432836,1.1754385964912282,1.2448979591836735,1.4444444444444444,1.0,1.0,1.0416666666666667,1.0,1.4444444444444444,1.0,1.6470588235294117,1.0,1.0,1.0,1.2595936794582392,1.0,1.0833333333333333,1.0
3/27/20,1.0,1.1111111111111112,1.3333333333333333,1.1385281385281385,1.1940298507462686,1.1905737704918034,1.0,1.0,1.0,1.12,1.0,1.3076923076923077,1.0,1.1785714285714286,1.3333333333333333,1.0,1.0,1.2078853046594982,1.0,1.0153846153846153,1.0
3/28/20,1.0,1.0,1.0833333333333333,1.1216730038022813,1.4875,1.2375215146299483,1.4615384615384615,1.0,1.0,1.2142857142857142,1.0,1.3970588235294117,1.1538461538461537,1.393939393939394,1.0,1.0,2.0,1.1661721068249258,1.0,1.121212121212121,1.0
3/29/20,1.0,1.1,1.2692307692307692,1.064406779661017,1.1680672268907564,1.1947148817802504,1.263157894736842,1.0,1.0,1.0,1.875,1.1578947368421053,1.0666666666666667,1.0869565217391304,1.0,2.0,1.0,1.1463104325699744,3.0,1.054054054054054,1.0
3/30/20,1.0,1.2727272727272727,1.0,1.0509554140127388,1.223021582733813,1.048894062863795,1.25,1.5357142857142858,1.3636363636363635,1.0588235294117647,1.0,1.2636363636363637,1.125,1.0,1.375,1.0,1.0,1.097669256381798,1.0,1.0512820512820513,1.5
3/31/20,1.0,1.0,1.0303030303030303,1.0515151515151515,1.0941176470588236,1.2308546059933407,1.0666666666666667,1.0,1.0,1.0555555555555556,1.0,1.014388489208633,1.0,1.1,1.0,1.0,1.25,1.1941354903943378,1.4444444444444444,1.0609756097560976,1.1666666666666667
4/1/20,1.0,1.5,1.0,1.080691642651297,1.1397849462365592,1.157799819657349,1.0,1.186046511627907,1.0,1.0263157894736843,1.0666666666666667,1.2198581560283688,1.2222222222222223,1.0,1.0,2.6666666666666665,1.0,1.0,1.0,1.0344827586206897,1.5714285714285714
4/2/20,1.2857142857142858,1.1428571428571428,1.3529411764705883,1.056,1.099056603773585,1.074766355140187,1.28125,1.0,1.4666666666666666,1.205128205128205,1.0,1.2732558139534884,1.0681818181818181,1.0909090909090908,1.0,1.125,1.0,1.1151566469093988,1.0,1.0444444444444445,1.2727272727272727
4/3/20,1.6666666666666667,1.0,1.108695652173913,1.0505050505050506,1.1545064377682404,1.0782608695652174,1.1219512195121952,1.1176470588235294,1.0,1.0638297872340425,1.125,1.0136986301369864,1.0,1.0333333333333334,1.0,1.2777777777777777,1.0,1.119969627942293,1.0,1.0425531914893618,1.0
4/4/20,1.0,1.1666666666666667,1.0196078431372548,1.0456730769230769,1.070631970260223,1.0,1.2173913043478262,1.0701754385964912,1.0909090909090908,1.22,1.1111111111111112,1.1891891891891893,1.127659574468085,1.032258064516129,1.0,1.0,1.0,1.1342372881355933,1.0769230769230769,1.0510204081632653,1.25
4/5/20,1.0,1.0,1.0769230769230769,1.0436781609195402,1.1111111111111112,1.1727150537634408,1.1071428571428572,1.0,1.3333333333333333,1.0,1.05,1.0151515151515151,1.0943396226415094,1.0,1.0,1.0869565217391304,1.2,1.0765092647937837,1.0,1.0097087378640777,1.0
4/6/20,1.0,1.0357142857142858,1.0714285714285714,1.02863436123348,1.09375,1.04756446991404,1.1129032258064515,1.180327868852459,1.0,1.1475409836065573,1.1428571428571428,1.1119402985074627,1.0,1.109375,1.1818181818181819,1.48,1.0,1.1038312048861743,1.0,1.0096153846153846,1.1142857142857143
4/7/20,1.2666666666666666,1.1379310344827587,1.05,1.0342612419700214,1.1314285714285715,1.0700218818380745,1.1304347826086956,1.0,1.0,1.1,1.0416666666666667,1.023489932885906,1.0862068965517242,1.0422535211267605,1.0,1.0810810810810811,1.0,1.056338028169014,1.0,1.019047619047619,1.1538461538461537
4/8/20,1.0,1.2121212121212122,1.0,1.0393374741200827,1.154040404040404,1.079243353783231,1.1923076923076923,1.0694444444444444,1.0,1.12987012987013,1.08,1.022950819672131,1.0,1.0405405405405406,1.0769230769230769,1.0,1.0,1.0709523809523809,1.0,1.0,1.0
4/9/20,1.0,1.025,1.0476190476190477,1.0737051792828685,1.12691466083151,1.1127427759355755,1.10752688172043,1.077922077922078,1.0,1.0919540229885059,1.1111111111111112,1.0993589743589745,1.0,1.0649350649350648,1.0,1.075,1.1666666666666667,1.1240551356158293,1.0,1.0186915887850467,1.0
4/10/20,1.0,1.024390243902439,1.0151515151515151,1.0352504638218925,1.0951456310679613,1.1153682418050235,1.1359223300970873,1.0,1.0,1.3263157894736841,1.0333333333333334,1.1137026239067056,1.0,1.048780487804878,1.0,1.1627906976744187,1.0,1.0886075949367089,1.0714285714285714,1.0,1.0
4/11/20,1.105263157894737,1.0952380952380953,1.0149253731343284,1.0340501792114696,1.099290780141844,1.0530534351145038,1.0085470085470085,1.0,1.0,1.0873015873015872,1.064516129032258,1.0261780104712042,1.0317460317460319,1.069767441860465,1.0,1.0,1.1428571428571428,1.0806686046511629,1.0,1.0275229357798166,1.0
4/12/20,1.0,1.0,1.0441176470588236,1.0311958405545927,1.0790322580645162,1.0753896339253353,1.0593220338983051,1.036144578313253,1.0,1.1313868613138687,1.0,1.0025510204081634,1.0615384615384615,1.0,1.0,1.0,1.125,1.0874243443174176,1.0,1.0089285714285714,1.1777777777777778
4/13/20,1.0952380952380953,1.0217391304347827,1.0140845070422535,1.0285714285714285,1.0852017937219731,1.0674081563869229,1.096,1.0,1.0,1.0064516129032257,1.2121212121212122,1.0101781170483461,1.0579710144927537,1.0,1.0,1.0,1.0,1.051329622758194,1.0,1.0,1.0
4/14/20,1.0,1.0425531914893618,1.0,1.0098039215686274,1.0550964187327823,1.0375749921060942,1.0875912408759123,1.0,1.0,1.0705128205128205,1.0,1.0251889168765742,1.0,1.0,1.0,1.04,1.0,1.0211764705882354,1.0,1.0,1.0188679245283019
4/15/20,1.0,1.0,1.0138888888888888,1.0129449838187703,1.0626631853785902,1.0998174071819842,1.0671140939597314,1.0,1.09375,1.0778443113772456,1.025,1.0294840294840295,1.7123287671232876,1.0108695652173914,1.0,1.0192307692307692,1.0,1.0293778801843319,1.0,1.008849557522124,1.0
